,group,distinct_hit_ips,overlaps,avg_overlap_times,avg_dest_ports
415,2935,65422,0.0,0.0,2.0769230769230766
1095,12894,65377,0.0,0.0,1.5500000000000003
161,13368,65237,0.0,0.0,22.879268292682926
160,13352,65100,0.0,0.0,22.99324324324324
233,1182,65081,0.0,0.0,1.7714285714285716
1161,142,65078,0.0,0.0,101.2
45,497,65023,0.0,0.0,3.8028282828282824
56,13538,64960,0.0,0.0,239.14499999999998
276,3419,64959,0.0,0.0,1.1
1058,88,64928,0.0,0.0,2224.83
327,645,64910,0.0,0.0,2.426282051282051
779,14067,64875,0.0,0.0,22.97321428571429
725,12683,64801,0.0,0.0,1.4768518518518519
352,1800,64752,0.0,0.0,171.95
1061,86,64732,0.0,0.0,2228.78
70,566,64728,0.0,0.0,1.0
556,14077,64678,0.0,0.0,22.811111111111114
44,12743,64651,0.0,0.0,239.23181818181817
349,16024,64647,0.0,0.0,239.35000000000002
1053,92,64636,0.0,0.0,2225.06
753,143,64571,0.0,0.0,296.8796296296296
483,1794,64551,0.0,0.0,172.11111111111114
203,2912,64519,0.0,0.0,6.142857142857143
754,129,64514,0.0,0.0,293.7549707602339
48,13351,64498,0.0,0.0,23.068333333333335
354,585,64432,0.0,0.0,170.23999999999998
959,12648,64347,0.0,0.0,1.6799242424242422
65,567,64323,0.0,0.0,1.0
964,12781,64290,0.0,0.0,1.245879120879121
981,12848,64290,0.0,0.0,1.2403846153846154
98,127,64218,0.0,0.0,294.39731682146544
381,550,64194,0.0,0.0,1.0
416,12758,64110,0.0,0.0,1.3407407407407408
101,649,64106,0.0,0.0,1.0
364,505,64101,0.0,0.0,1.25
100,648,64100,0.0,0.0,1.5705266955266957
508,12522,64059,0.0,0.0,7.304444444444444
501,2911,64046,0.0,0.0,11.0
1042,12692,64034,0.0,0.0,1.4126984126984128
893,564,63981,0.0,0.0,49.45
1060,117,63973,0.0,0.0,2232.3999999999996
859,1943,63940,0.0,0.0,1.9767857142857141
973,12856,63925,0.0,0.0,1.3945454545454548
99,133,63924,0.0,0.0,291.80555555555554
769,251,63918,0.0,0.0,1.046875
643,1802,63881,0.0,0.0,172.04999999999998
856,13340,63880,0.0,0.0,22.94166666666667
522,2923,63879,0.0,0.0,10.549999999999999
460,12754,63853,0.0,0.0,1.375
454,12714,63835,0.0,0.0,1.1666666666666665
550,16041,63831,0.0,0.0,12.436184210526315
890,563,63800,0.0,0.0,46.875
647,1814,63782,0.0,0.0,172.07500000000002
728,12717,63778,0.0,0.0,1.172222222222222
758,12716,63778,0.0,0.0,1.130952380952381
952,12782,63778,0.0,0.0,1.3568376068376067
962,12701,63778,0.0,0.0,1.08
999,12864,63778,0.0,0.0,1.2444444444444445
1002,12896,63778,0.0,0.0,1.2962962962962963
1025,12853,63778,0.0,0.0,1.375
1032,12825,63778,0.0,0.0,1.1736111111111112
1037,12880,63778,0.0,0.0,1.1875
755,12737,63762,0.0,0.0,1.4642857142857144
828,2916,63754,0.0,0.0,10.549999999999999
855,13362,63733,0.0,0.0,22.99
435,2927,63717,0.0,0.0,18.71666666666667
240,14029,63716,0.0,0.0,22.817857142857143
258,13346,63715,0.0,0.0,22.876470588235293
785,1803,63699,0.0,0.0,172.54999999999998
382,551,63691,0.0,0.0,1.0
660,2920,63688,0.0,0.0,10.549999999999999
1054,84,63678,0.0,0.0,2228.4
1069,93,63663,0.0,0.0,2222.0499999999997
27,11160,63654,0.0,0.0,1.4285714285714286
511,12967,63647,0.0,0.0,20.0875
67,2881,63646,0.0,0.0,1.0
687,2915,63638,0.0,0.0,10.625
645,1806,63628,0.0,0.0,172.1916666666667
467,0,63562,0.0,0.0,5383.061111111111
484,584,63558,0.0,0.0,171.0333333333333
38,740,63538,0.0,0.0,1.0
353,1808,63536,0.0,0.0,168.76428571428573
784,1807,63533,0.0,0.0,172.76
782,1817,63524,0.0,0.0,172.24
346,95,63522,0.0,0.0,3.025
269,557,63503,0.0,0.0,63.96666666666667
380,548,63493,0.0,0.0,1.0
631,2924,63485,0.0,0.0,10.549999999999999
1074,82,63464,0.0,0.0,2221.8
582,549,63402,0.0,0.0,64.0
990,12779,63370,0.0,0.0,1.1916666666666667
783,1822,63349,0.0,0.0,168.1833333333333
644,5420,63344,0.0,0.0,8.3125
102,2839,63313,0.0,0.0,1.1666666666666665
49,13341,63312,0.0,0.0,23.013533834586468
82,2858,63295,0.0,0.0,1.0
393,12687,63266,0.0,0.0,1.210026085026085
947,12866,63266,0.0,0.0,1.2991341991341991
514,501,63199,0.0,0.0,1.2633928571428572
642,5334,63187,0.0,0.0,9.466054778554778
605,14076,63168,0.0,0.0,23.040000000000003
309,2838,63146,0.0,0.0,5.25
441,12759,63133,0.0,0.0,1.1958152958152957
29,665,63060,0.0,0.0,2.3333333333333335
158,5049,63040,0.0,0.0,1.2972999222999224
941,12822,63020,0.0,0.0,1.0
395,12706,63010,0.0,0.0,1.2434523809523812
445,12684,63010,0.0,0.0,1.5805555555555555
453,12674,63010,0.0,0.0,1.2666666666666666
610,2761,63010,0.0,0.0,1.7552447552447552
966,12829,63010,0.0,0.0,1.2628205128205128
1003,12891,63010,0.0,0.0,1.409090909090909
375,318,62986,0.0,0.0,2.3974358974358974
592,4379,62937,0.0,0.0,59.4
30,3219,62928,0.0,0.0,1.5595238095238098
275,271,62919,0.0,0.0,19.666666666666664
629,346,62916,0.0,0.0,3.0
431,16281,62915,0.0,0.0,2.3819444444444446
61,2899,62888,0.0,0.0,1.0
581,508,62864,0.0,0.0,3.375
892,561,62858,0.0,0.0,50.73333333333333
59,6502,62848,0.0,0.0,1.3499999999999999
975,12887,62847,0.0,0.0,1.5
447,12668,62844,0.0,0.0,1.2916666666666665
51,7507,62792,0.0,0.0,1.3125
86,2859,62781,0.0,0.0,1.0
53,3364,62777,0.0,0.0,1.5833333333333333
272,12596,62776,0.0,0.0,14.197435897435895
163,11619,62754,0.0,0.0,1.311931818181818
389,12762,62754,0.0,0.0,1.3255555555555554
458,12755,62754,0.0,0.0,1.4166666666666665
