,group,distinct_hit_ips,overlaps,avg_overlap_times,avg_dest_ports
185,12104,2453,0.0,0.0,14.5
488,33585,2441,0.0,0.0,13.75
460,33378,2080,0.0,0.0,17.0
5,1905,2048,0.0,0.0,55.0
18,2971,2048,0.0,0.0,55.0
427,30203,1926,0.0,0.0,17.0
229,15650,1524,0.0,0.0,20.0
105,7233,913,0.0,0.0,55.0
153,8936,730,0.0,0.0,55.0
4,1873,581,0.0,0.0,14.666666666666666
428,30204,62114,0.3333333333333333,2.3333333333333335,2.347826086956522
240,16981,68775,0.35294117647058826,2.025,346.26666666666665
455,33345,60635,0.5,3.6666666666666665,1.982598607888631
633,39568,66268,1.0,2.0,116.25
632,39567,66019,1.0,2.0,108.08333333333333
813,45755,65588,1.0,2.0,45.33636363636364
173,11990,65398,1.0,2.0,45.150000000000006
194,12395,63868,1.0,2.0,64.0
627,39562,63610,1.0,2.0,48.64166666666667
113,7305,62257,1.0,3.0,1.6666666666666667
270,19188,62253,1.0,2.0,5.330078124999999
583,34478,61972,1.0,4.0,1.0769230769230769
226,15392,58656,1.0,2.0,1.0434782608695652
391,29465,55381,1.0,2.0,1.0
791,44414,49999,1.0,2.6666666666666665,1.5819209039548023
221,14430,39682,1.0,2.0,1.5
602,36229,39674,1.0,4.0,1.7894736842105263
155,8994,39475,1.0,2.0,1.0
12,2492,39467,1.0,8.090909090909092,1.123076923076923
606,36519,39012,1.0,2.0,1.0833333333333333
3,569,38342,1.0,3.0,1.0
208,13141,38338,1.0,4.0,1.0
444,30527,38317,1.0,2.0,1.0054054054054054
266,18654,31034,1.0,6.0,1.0607553366174056
1,105,38751,1.1818181818181819,3.076923076923077,1.0978494623655914
263,18115,61802,1.2,3.5,1.1555555555555554
814,45956,61618,1.2,2.0,2.9554924242424243
621,39334,41722,1.2,3.1666666666666665,1.0136612021857923
104,7199,32410,1.2,5.666666666666667,1.0033875338753389
619,38269,53373,1.2222222222222223,4.909090909090909,1.0253164556962024
103,7158,60660,1.3333333333333333,9.75,2.781209221400609
254,17732,60506,1.3333333333333333,8.416666666666666,1.0356731875719218
594,35642,62244,1.4285714285714286,3.8333333333333335,2.198984771573604
513,33915,75291,1.5,2.0,282.12503634777556
15,2531,60377,1.5,5.521739130434782,1.0796208530805687
129,8001,21115,1.5,10.4,1.705128205128205
213,13473,11243,1.5,2.6666666666666665,1.1166666666666667
383,29429,62290,1.6,8.2,1.9576365663322186
809,44893,54231,1.8571428571428572,2.5384615384615383,1.0504994450610432
200,12546,60081,1.875,4.375,1.1688524590163933
189,12265,72260,1.8928571428571428,2.1511627906976742,346.18
756,42452,41193,2.0,2.0,16.944444444444443
324,20258,40763,2.0,2.0,13.0
0,50,20768,2.0,2.0,1.0
812,45753,67455,2.12,2.0,42.84285714285714
261,18100,53500,2.2,13.31578947368421,1.0254300673148842
807,44843,71214,2.25,2.0,346.025
356,27404,14070,2.4193548387096775,2.0,1.0
193,12393,69908,2.4285714285714284,2.0,346.0
60,4137,60718,2.4705882352941178,13.344827586206897,1.1365461847389557
158,9372,64089,2.53125,2.123456790123457,73.09363425925925
323,20182,62356,2.5454545454545454,3.9375,2.896592382973706
755,42451,40820,2.6,2.0,16.7
160,9488,57200,2.625,4.836734693877551,1.7080527086383601
750,42407,39492,2.7142857142857144,2.0,16.4
63,4181,74552,2.8,2.0,276.28850923119313
256,17752,62302,2.875,5.77027027027027,4.266914959652389
512,33914,74578,3.0,2.0,297.64054054054054
135,8375,61072,3.0,2.019607843137255,1.8562500000000002
371,29277,173,3.0,2.0,3.333333333333333
201,12589,62273,3.0625,5.608108108108108,1.4056919642857142
565,34308,92402,3.1739130434782608,2.0,194.0
279,19483,62236,3.4761904761904763,6.461538461538462,1.0518292682926829
154,8964,62167,3.739130434782609,6.548387096774194,1.6485249237029502
505,33899,109096,4.0,2.0,194.0
808,44844,71323,4.0,2.0,346.1
69,4194,53414,4.2,6.344086021505376,1.1176880222841226
64,4182,73725,4.333333333333333,2.0,291.53456790123465
198,12490,72234,4.333333333333333,2.0076923076923077,43.33552631578948
365,29164,61811,4.4,2.064516129032258,2.5681818181818183
389,29462,66250,5.0,2.0,22.903409090909093
615,37669,65139,5.428571428571429,2.168421052631579,63.413175675675674
757,42453,41427,5.5,2.0,17.02777777777778
758,42454,42156,6.0,2.0,16.416666666666668
390,29463,32793,6.0,2.0,1.0
622,39556,72478,6.25,2.017699115044248,44.107777777777784
811,45748,61717,7.666666666666667,6.078125,1.4678833422794775
753,42439,40756,8.0,2.0,13.0
548,34044,62222,9.5,2.0,9.833333333333334
331,21249,66591,10.371428571428572,2.1835616438356165,79.42375145180024
554,34200,62381,12.296296296296296,4.466942148760331,2.913813164893617
225,15304,39560,12.9,2.0,14.666666666666666
224,15163,62338,14.565217391304348,2.7270194986072425,1.732570239334027
295,19649,59517,17.0,2.0,7036.416666666666
333,22352,53073,20.194444444444443,2.027359781121751,40.97701612903226
284,19617,59178,21.0,2.0,7014.5
203,12659,9313,21.0,21.854166666666668,1.0436730123180291
453,32339,62334,21.5625,2.808108108108108,1.7588821000226296
815,46063,67944,25.47222222222222,2.2605405405405405,69.9885998469778
211,13333,66679,28.0,2.0,1.9
785,44046,115709,35.266666666666666,2.07136563876652,104.41315789473684
110,7301,65825,37.0,2.0,22.95490196078432
759,42490,63223,40.0,2.0,2.3564090019569472
589,34532,60275,46.0,2.0,7009.722222222223
255,17747,63543,57.65714285714286,4.892029657089898,2.2129930245266642
192,12392,37299,63.45,2.0,109.775
793,44701,112340,65.44827586206897,2.0236895161290325,106.0890909090909
335,22626,64273,75.13888888888889,2.0520984081041966,5.9
369,29209,1885,77.0,59.563025210084035,1.6686980609418283
821,47319,48196,79.0,2.0,1.75
464,33384,41529,91.0,2.0,1.02020202020202
612,37471,61830,108.73333333333333,2.0879320800485144,3.0462962962962963
280,19574,62220,122.75,2.002,1.0
816,46266,63645,128.72222222222223,2.0715328467153284,4.011111111111111
424,30120,59662,147.9,2.0507682030728125,2.0
754,42450,46748,169.55555555555554,2.0083547557840618,17.3125
642,40141,62330,225.0,2.0,28.0
563,34306,140963,232.32258064516128,2.0031286664059444,194.0
259,18052,67535,329.47222222222223,2.188844287340483,1.0303797468354432
788,44049,132147,333.44444444444446,2.0395170142700327,170.84622641509435
334,22616,64366,355.55555555555554,2.1071854188573433,3.4250000000000003
234,16035,42495,357.52777777777777,2.027547145523589,17.04
796,44704,136043,385.6666666666667,2.0314747066986247,172.89545454545456
644,40147,68959,388.6666666666667,2.0,4.642857142857143
641,40140,72617,401.3333333333333,2.357260726072607,36.8
420,30091,60315,406.9,2.064969062351261,2.0
244,17134,42563,468.1666666666667,2.0309667326185985,16.808333333333334
640,40137,64740,471.0,3.515923566878981,5.153846153846154
124,7501,67461,545.8333333333334,2.4284016636957815,239.2677419354839
657,40312,8843,608.0,2.392857142857143,2.0
419,30086,46689,632.0,2.089622641509434,2.5
237,16039,43817,994.7777777777778,2.0678215555022565,16.950000000000003
643,40142,72873,1008.6,3.6236559139784945,239.27033898305086
797,44705,156580,1451.7777777777778,2.070098350526081,172.19230769230768
170,11987,105779,1505.0277777777778,2.0688648733927586,44.75174418604651
415,30078,60435,1519.090909090909,2.14084144394665,1.0
417,30084,51936,1524.5,2.1147487844408426,2.5
787,44048,160059,1624.4444444444443,2.094829760403531,170.76504065040652
425,30123,60443,1656.0,2.1323129962390306,2.0
372,29290,81044,1729.4722222222222,2.0,1.0
222,14479,79837,1730.638888888889,2.0,1.0
656,40220,62228,1835.9375,2.1465662067912232,3.002276607854297
269,19142,32669,1984.0,2.145665322580645,1.0
72,4802,101438,2009.1935483870968,2.0,1.0
577,34446,62176,2043.0,2.0,2.0
456,33346,62663,2142.0,2.0,2.0
122,7446,78598,2146.793103448276,2.0,1.0
638,40104,66883,2254.125,2.0,27.0
414,30077,60444,2573.9,2.173036093418259,1.0
639,40105,69734,2770.5384615384614,2.0,27.55
423,30102,60440,2848.1,2.177040586693495,1.0
422,30098,60441,3279.7,2.2003021800129505,1.0
123,7487,69058,3367.6666666666665,2.0,26.375
635,39583,62241,3660.529411764706,3.4480108109969185,3.074670357689225
611,37470,62234,3795.5,2.5571402505777887,3.0074324324324326
128,7731,62234,3856.0,2.6439642891831516,3.0092764378478662
127,7727,62234,3858.9375,2.6542269312483064,3.004863221884498
125,7719,62235,3883.0625,2.8783162507210824,3.0117001300014445
634,39578,62235,3884.6875,2.868216298606926,3.4365448504983394
275,19415,110801,4051.3333333333335,2.0009885931558937,123.27777777777777
147,8501,81312,4337.0,2.0,1.0
267,18748,60619,4649.2307692307695,3.460736018545349,1.0
418,30085,58196,4841.5,2.197752808988764,2.5
421,30097,60445,5148.181818181818,2.368849671105407,1.0
413,30076,60446,5334.727272727273,2.4320227063168685,1.0
6,1914,60514,5351.0,2.0,3.0
412,30075,60449,5494.636363636364,2.9513595947524727,1.0
236,16037,64610,6045.0,2.0,1.0
71,4801,105117,6197.0,2.0,1.0
747,42363,136708,6651.0,2.0,2226.163958333333
70,4800,67600,6887.555555555556,2.0,1.0
235,16036,62754,9919.0,2.0,1.3333333333333333
610,37467,62226,10288.0,2.752308632706895,3.340816326530612
604,36381,82591,10330.0,2.0,1.0833333333333335
416,30083,60407,23222.5,2.6288907427650883,2.5
603,36377,61779,35023.0,2.0,1.0
152,8926,61964,53750.0,2.6364631400888072,3.0
126,7721,61997,57028.0,2.6707926587200603,3.119047619047619
792,44594,60431,60431.0,2.0,1.0
16,2568,61970,61672.0,3.491955661585011,3.0
